,0,1
2189,66447514787631,2
2190,21976652296923,2
2191,22176206898125,1
2192,18089922383372,1
2193,82334069614921,1
2194,49745358630094,1
2195,71996465183848,2
2196,28525820507461,1
2197,44895489167404,1
2198,12224509832687,1
2199,70115653043774,1
2200,67417769182782,3
2201,85980637753323,1
2202,93794747028148,1
2203,68415236117644,2
2204,97002249884258,1
2205,48714187963359,2
2206,8454000816829,1
2207,82758659623411,2
2208,4881876885937,2
2209,61802149826653,1
2210,39232172969521,2
2211,39644139132884,2
2212,27536899205137,1
2213,26456172369535,2
2214,93159522329614,2
2215,88493558887123,2
2216,93410435436982,1
2217,32880642281797,1
2218,69819087579390,1
2219,93249560534213,1
2220,43581665290532,1
2221,60302424454126,1
2222,88744415338023,1
2223,15031586046814,1
2224,89762960953714,1
2225,21867614684910,1
2226,41849571738893,2
2227,74520431636269,1
2228,4027539703315,1
2229,62538268395355,2
2230,90465680541490,1
2231,41855081930135,1
2232,12882181777275,2
2233,74704094224554,1
2234,69812319032686,1
2235,54277090311110,1
2236,57279964883702,1
2237,27598130352243,1
2238,33701340025079,1
2239,96438460439036,1
2240,73060872858885,1
2241,90390161198005,1
2242,68867249235421,2
2243,60948760814481,1
2244,14981246410986,1
2245,68840104600398,1
2246,70136815133054,1
2247,8801720680397,1
2248,35668444771537,2
2249,32740289851737,1
2250,53287360458711,1
2251,30807649581812,1
2252,55422670749367,1
2253,10821069174206,1
2254,19627185177377,2
2255,90339267890950,1
2256,49114983906704,1
2257,9658078534484,1
2258,98768892733918,2
2259,32795846830777,1
2260,29727096402568,1
2261,95194085985973,1
2262,21323830105585,1
2263,28079370713398,1
2264,31863751004687,1
2265,51429716634895,2
2266,41962349919817,4
2267,99087495578443,1
2268,49206134488807,1
2269,70174048526406,1
2270,79675258813632,2
2271,82522923204494,1
2272,90349647806865,1
2273,71743428791935,2
2274,55726513950230,1
2275,6588211962739,2
2276,76269260337185,1
2277,88019479878251,1
2278,8284579745121,2
2279,45222138023580,1
2280,39623950039413,1
2281,86718912223697,4
2282,58559430772490,1
2283,15781673273355,2
2284,40483322396561,1
2285,74140545403999,1
2286,80630646517333,1
2287,59685296292346,2
2288,29862602648220,1
2289,2623232669381,4
2290,44604780817286,1
2291,60980863837948,1
2292,87033309691632,1
2293,45839669267203,1
2294,20513477574585,1
2295,81474365539177,2
2296,8544009331371,1
2297,45550509552191,1
2298,29519296569595,2
2299,89024577755670,1
2300,61968759006988,1
2301,55024836056616,1
2302,49589823070075,1
2303,36677597082560,1
2304,9268986968268,2
2305,14302752805818,1
2306,96846042806197,1
2307,55386620508108,1
2308,67049960309832,1
2309,50588796114255,1
2310,90228768937852,1
2311,17290867103695,1
2312,12611324589958,2
2313,48897144842078,1
2314,79672314103987,1
2315,72818078268961,1
2316,99506914764469,1
2317,22498784456842,2
2318,64849739502868,1
2319,70923468070770,1
2320,92770617295386,1
2321,5903541635736,1
2322,78361345332998,2
2323,85843977386839,2
2324,2157270545776,1
2325,77946419268095,1
2326,51048801920376,1
2327,5304516663081,1
2328,79188169891401,1
2329,45771025705335,1
2330,41771531984128,2
2331,91528706606264,1
2332,67082797316745,1
2333,41614450058486,1
2334,23019391905846,1
2335,93775343650321,1
2336,54129695747997,2
2337,66777666708956,1
2338,69220099262087,1
2339,46721778780052,1
2340,85822251245830,1
2341,79802301188455,1
2342,20190566343010,1
2343,45724794932456,2
2344,60474351833684,1
2345,78836633219493,3
2346,28425505703962,1
2347,46255705329954,1
2348,90118211305986,1
2349,90746941174957,1
2350,41337717591219,2
2351,42797334285227,2
2352,63417538556740,1
2353,57868134587847,2
2354,73201608848452,1
2355,99201857147440,1
2356,55783299233599,2
2357,52159163638501,1
2358,4267316685467,2
2359,94801652526338,1
2360,87511849558386,2
2361,43726212003725,1
2362,30413440920627,1
2363,61296028563164,1
2364,77754122824353,2
2365,7805275145124,1
2366,14795256216299,2
2367,99469364872721,3
2368,21057729454822,1
2369,85751931242402,1
2370,83233652384196,2
2371,23801219311220,1
2372,77887499142049,1
2373,26242588641810,1
2374,16853556778456,2
2375,26965666329645,2
2376,60188602944053,1
2377,26750418822542,1
2378,10535529824401,1
2379,56271970775461,1
2380,99371624775031,1
2381,80099475254832,1
2382,7509730223170,1
2383,18510114750359,1
2384,8769824729229,4
2385,1690761339939,1
2386,71655699912616,2
2387,5326935012616,1
2388,48334754514784,2
2389,16329189546441,2
2390,67078718827555,1
2391,33452536104240,1
2392,96443526012487,1
2393,69394095592620,1
2394,97312451340916,1
2395,26169095485546,1
2396,10571569411275,1
2397,38178635818908,1
2398,6021778300509,1
2399,78280481402063,1
2400,38529466146864,2
2401,96902575177605,1
2402,60069930782804,1
2403,45329291507934,1
2404,22922039539764,1
2405,52294586581980,1
2406,89301689429202,1
2407,90108106010059,1
2408,89228503926647,1
2409,6582849415129,2
2410,14677003101535,1
2411,66269909932942,1
2412,77585544782389,2
2413,21095041058157,1
2414,32588408508003,1
2415,16266871551667,2
2416,22594376519031,1
2417,74423845476243,2
2418,67429296769132,2
2419,52590001306044,1
2420,18398467692931,3
2421,19043158798958,1
2422,91361143967924,2
2423,96362524602311,1
2424,84824333686610,1
2425,96573317231792,2
2426,27653511101686,1
2427,15177215496756,2
2428,6194430308361,1
2429,31315772376549,2
2430,50866016905868,1
2431,30006190529672,1
2432,91009263656737,1
2433,38637803986733,1
2434,85927091013393,1
2435,7470896516957,1
2436,79242752249723,2
2437,98227936601447,1
2438,56053610691013,1
2439,31861340027063,1
2440,96247011069710,1
2441,57097195081431,1
2442,75856123638916,2
2443,45293011404269,1
2444,30265643590635,1
2445,83242688798150,1
2446,30572867223902,1
2447,94414365034474,1
2448,70471787442971,1
2449,42211888067237,1
2450,35041631858930,1
2451,23495833250004,1
2452,65693688292091,1
2453,43503826244941,1
2454,99373488000795,1
2455,76904230074777,1
2456,52666983091669,1
2457,67473108778273,1
2458,66919251155123,2
2459,57606148356939,1
2460,98059193640463,1
2461,62013859233766,1
2462,42686512766354,2
2463,59124260047887,1
2464,66055557644562,1
2465,68748876646993,4
2466,81099451399059,1
2467,8475092272189,1
2468,47576345630601,1
2469,33892886489877,3
2470,10215406079098,1
2471,20382577234889,1
2472,55783740786280,1
2473,95363977801211,1
2474,11080615480,1
2475,53539045316568,1
2476,19472856173200,1
2477,41362724925701,1
2478,56645027867675,1
2479,2013852291334,1
2480,53206696760537,1
2481,39131803567850,1
2482,16462949411790,1
2483,73049682728364,1
2484,63966962421365,2
2485,19614069464701,1
2486,7123821956447,2
2487,82432426595986,2
2488,6547185096650,1
2489,66372089287365,1
2490,20909117929715,1
2491,92028825829094,1
2492,16171832695470,1
2493,34287772025708,1
2494,82984856069684,1
2495,43250596269582,1
2496,69156648248440,1
2497,63171113879152,2
2498,3188318636925,2
2499,70991421544579,1
2500,59008124416831,1
2501,6705007563910,1
2502,15050169900313,1
2503,4028913817444,1
2504,16412222685821,2
2505,90159875942731,1
2506,46587460757978,1
2507,9533026425869,1
2508,3568932157472,2
2509,27735505532358,1
2510,34941706281842,1
2511,5180406835947,1
2512,23680905000282,1
2513,59811670391533,1
2514,31353579516655,2
2515,65664248272943,2
2516,6459570443656,1
2517,17935708171337,1
2518,83824907857367,1
2519,52781797360678,1
2520,60465471273035,1
2521,39972391747858,2
2522,48659878911765,2
2523,52905463987437,1
2524,96412406405449,1
2525,94210832843433,1
2526,95351433946733,2
2527,10680824488743,1
2528,27242311362732,2
2529,98421899861399,3
2530,87688051065130,1
2531,94910815511794,1
2532,83397586751247,2
2533,44968375394138,2
2534,18607075023842,1
2535,41543338844827,2
2536,19858416852351,2
2537,91142928583917,2
2538,45152275693811,2
2539,27113765893880,1
2540,499541516351,2
2541,94228689080590,1
2542,24890124566876,1
2543,6971683949791,2
2544,14524860312378,1
2545,27151778352012,1
2546,36462886703925,1
2547,51261539465970,1
2548,8571106479622,1
2549,879007033748,1
2550,1594616051196,1
2551,62739392277381,2
2552,74567365227901,1
2553,53819092312272,1
2554,50112535892583,1
2555,78842195992205,1
2556,64252771171262,2
2557,71901996562521,1
2558,38850204392719,1
2559,48035207226429,1
2560,6918072303138,1
2561,40428360191812,1
2562,66035119517052,1
2563,64811082696514,1
2564,69989300891819,1
2565,40494453462370,1
2566,74566153977233,2
2567,34176012148443,1
2568,78121844489340,1
2569,15390062648932,1
2570,29123203571342,1
2571,55487654465198,2
2572,2870511236745,1
2573,15857511383806,1
2574,4728930637547,1
2575,57330306203850,1
2576,65205830746180,1
2577,23628122369299,2
2578,25125791704488,1
2579,96154132586343,2
2580,255485334610,1
2581,62514919843530,1
2582,40541849824613,1
2583,37122619409816,1
2584,52618351101763,1
2585,22802585714450,1
2586,62235360438448,1
2587,13970532732567,1
2588,26298663731524,2
2589,55506188071001,1
2590,34477582474319,2
2591,87518654691342,2
2592,90433583305353,1
2593,38618328001285,1
2594,67865252988895,2
2595,23019283113680,1
2596,41312067148501,1
2597,51861091586377,1
2598,43520858641890,1
2599,64453732667958,2
2600,89487726765380,1
2601,40143708375409,1
2602,54849965036365,1
2603,32404215475821,1
2604,67302003164979,1
2605,71070887737948,1
2606,1001580944857,1
2607,66337867340387,1
2608,51501732807724,1
2609,5799026161761,1
2610,2458379581036,1
2611,96372289912646,3
2612,1250145847453,1
2613,10983525957910,1
2614,49416188531548,2
2615,84087633443644,1
2616,43328030087827,1
2617,38949599282815,2
2618,35138445572444,2
2619,23662957420243,1
2620,6053712465575,1
2621,98875626832005,1
2622,64995524359618,2
2623,98523275370002,1
2624,31007448070266,1
2625,76004195983300,1
2626,61484435822857,2
2627,74665891083512,1
2628,13620730165190,1
2629,62696233247045,1
2630,29399417845658,2
2631,34036691669395,1
2632,36446989922626,2
2633,65617319531832,2
2634,47753203950337,1
2635,70556384223333,1
2636,19245322269122,2
2637,63812772401892,1
2638,73284066599981,1
2639,62299820425808,1
2640,80073247345381,1
2641,61378734331888,2
2642,25991598914684,2
2643,60271860728786,1
2644,80810256144535,1
2645,52861825789046,1
2646,38530266767188,1
2647,69246538766127,2
2648,32480682227135,1
2649,59459275094063,1
2650,66752346760269,1
2651,1713234373689,5
2652,87151870249606,1
2653,64483938747128,2
2654,64678957681966,2
2655,48699772793128,2
2656,50344039646258,1
2657,86667374646240,1
2658,8647353776701,1
2659,72614954066441,1
2660,15184435505930,1
2661,16543921835490,1
2662,949774841402,1
2663,62279987973197,2
2664,28067275911418,1
2665,22219121646624,3
2666,37587758313510,1
2667,62799212701190,1
2668,94265165471871,2
2669,83197327993921,4
2670,83415875526077,1
2671,95124836845150,1
2672,87630658824178,1
2673,98963730419436,1
2674,25436111825184,2
2675,26031689442632,1
2676,43909231499437,1
2677,45479255622269,2
2678,36343961709754,1
2679,9804143989800,1
2680,13362095426412,1
2681,47315366722987,2
2682,38484232476198,2
2683,35874990159321,1
2684,25359433692705,1
2685,87674255100705,1
2686,9429188175709,1
2687,62727499143678,3
2688,52272144092449,1
2689,31133988056127,1
2690,26118761043296,1
2691,77147016023290,1
2692,77125715862731,2
2693,74516780549561,1
2694,93098608519850,1
2695,60746898689276,1
2696,45459848518959,2
2697,86730910767110,1
2698,99170299713361,1
2699,8860435780720,1
2700,25638393026836,1
2701,5407613592405,1
2702,19172691569998,2
2703,47434554548509,1
2704,72887782328244,2
2705,10935508559679,1
2706,16418788568022,1
2707,79629238676377,2
2708,75127731953976,2
2709,28211598488807,1
2710,51382295561711,2
2711,46404589409380,1
2712,19845836338166,2
2713,81073752738551,1
2714,82329449478977,2
2715,74516836187589,2
2716,79548712546849,2
2717,99315484387159,2
2718,26862746275891,2
2719,49777483495195,2
2720,19065304483634,1
2721,10300557927406,1
2722,21720970325604,1
2723,38295686948894,2
2724,7817330255196,1
2725,45034015757234,1
2726,7954577383529,2
2727,63461063508519,1
2728,93086403244376,1
2729,35089733477498,1
2730,75868582444293,2
2731,4825825054987,1
2732,91547655774139,2
2733,10530114942546,1
2734,65071132603173,1
2735,90642842084000,1
2736,76621111713838,2
2737,23835670165122,1
2738,18402846876499,1
2739,82754994577254,2
2740,7563447809258,1
2741,80932011644817,1
2742,209379480139,1
2743,16778013191311,1
2744,15182249585253,2
2745,67063640435417,1
2746,66716955440542,1
2747,2039321971593,1
2748,61841937426987,4
2749,8624827919913,2
2750,25891184270606,1
2751,86140773253950,1
2752,11924307106278,1
2753,24099182122254,1
2754,34485742003727,1
2755,14566511916763,2
2756,66730415514326,1
2757,61433226093088,1
2758,24442872433530,1
2759,92396225806772,1
2760,5824065869564,1
2761,11143624812810,1
2762,87991617854640,1
2763,42812373682008,1
2764,66819548480009,1
2765,85431649047307,1
2766,81816527376153,2
2767,19598519406563,1
2768,16497007280959,1
2769,49242166050233,1
2770,91951920280157,1
2771,10539797184421,1
2772,4927948073147,1
2773,64783608698949,1
2774,97193831278689,3
2775,74522671273503,1
2776,2765003325695,1
2777,9681773883374,2
2778,41719699813869,4
2779,63005858490852,1
2780,9342514850020,1
2781,67883483657488,2
2782,57331881963886,2
2783,73297170509008,1
2784,13758758208453,1
2785,33235465583924,2
2786,33000871002901,1
2787,91715943766031,1
2788,505949172955,1
2789,1726595779089,1
2790,68332194699336,4
2791,63101337514494,1
2792,27698420613594,1
2793,70229214830680,1
2794,59185037948498,1
2795,84682850697491,1
2796,64269832045682,1
2797,71302447436891,1
2798,27110398936941,1
2799,48200695085658,1
2800,15899681565336,2
2801,54874127016090,1
2802,46055599095199,1
2803,17298406633083,1
2804,70702290481681,1
2805,45180958530843,1
2806,94250511900157,1
2807,14388025891550,1
2808,1363089751358,1
2809,856018390355,1
2810,91137935896405,1
2811,43193654762285,2
2812,30732802701500,1
2813,66224284188664,4
2814,58474166720334,1
2815,50575553228080,1
2816,16452115542473,2
2817,67813543884091,1
2818,26466897432141,2
2819,73491355226640,1
2820,68300516351793,1
2821,82060115966245,1
2822,94461799046457,1
2823,91946798937899,3
2824,77899260495926,1
2825,50860073890948,1
2826,32118774808923,1
2827,90616872313171,1
2828,26415514730233,1
2829,18926147551049,1
2830,60610870709413,1
2831,38004704485802,1
2832,86987505820541,1
2833,20060089680852,1
2834,31708595123876,1
2835,77080953902345,1
2836,29016264994018,1
2837,56278493930899,1
2838,29167924405821,1
2839,64223383925692,2
2840,11899168207215,1
2841,4241008233199,1
2842,60495928434823,1
2843,60575328137857,1
2844,36201171447233,1
2845,86434062973467,1
2846,18098451743973,1
2847,67658837527912,2
2848,70781365509367,1
2849,30853291184120,1
2850,1137375460464,1
2851,22766762504985,1
2852,36041156928473,1
2853,22400484408765,1
2854,49690074610304,1
2855,12934458760484,1
2856,88250229352443,1
2857,72123600023486,1
2858,18280971705534,1
2859,38652132096676,1
2860,7390319047638,1
2861,45557471671120,1
2862,77465928271992,2
2863,82836136934739,3
2864,40119877017271,1
2865,72418462322969,3
2866,59593830441610,1
2867,67473375371880,1
2868,90873909419417,1
2869,46750008415641,1
2870,63885839162503,1
2871,25449614203236,1
2872,19956776047699,1
2873,57100225651001,1
2874,34832537306505,1
2875,14226690600406,1
2876,49194599398875,2
2877,51199897075182,1
2878,33021932270972,1
2879,21398923574779,2
2880,17657067011880,1
2881,76989649335584,2
2882,46910324705657,1
2883,6081081611900,1
2884,59807824538767,1
2885,24300479247135,1
2886,57969437805160,1
2887,97856294976016,1
2888,67399306597202,1
2889,6526144630480,1
2890,28439295640251,1
2891,46822135896306,1
2892,84427282952170,1
2893,38918135608277,1
2894,82331513671450,1
2895,39912055200042,1
2896,41466259647935,2
2897,38359008384121,1
2898,49755154626544,2
2899,62172425771693,2
2900,20278767204067,1
2901,8952626735947,2
2902,39768765212165,2
2903,46859033395727,1
2904,45508058772274,1
2905,12519024031012,1
2906,73431550087928,1
2907,60429062769499,1
2908,81624181831641,6
2909,44320038216605,1
2910,39320536971740,1
2911,50126906075176,1
2912,75189903698382,1
2913,79912389990896,1
2914,83214293960139,1
2915,32926280731081,1
2916,4731655703121,1
2917,85825555589983,2
2918,35989046511804,1
2919,78919027934421,1
2920,68014556242277,1
2921,26756224216834,2
2922,94339315251567,2
2923,58041325022118,1
2924,24091813234318,1
2925,34469136459704,1
2926,14392917512098,1
2927,14155944396105,1
2928,83615030062929,1
2929,28936710156293,1
2930,86115271195340,1
2931,36468445756953,2
2932,14132157723310,1
2933,71928945953024,1
2934,44755866977729,2
2935,54877789386431,2
2936,45943954644306,1
2937,15516110945218,1
2938,6651729105110,1
2939,18192099333213,1
2940,66740403835664,1
2941,39058548618427,1
2942,934620393153,1
2943,40350390457365,1
2944,94479263193440,1
2945,85657579418685,2
2946,10230407149766,1
2947,30507379511726,1
2948,30440249613958,1
2949,7964485010407,1
2950,28532900131438,1
2951,94206075546539,1
2952,18932098489319,1
2953,5214040545201,1
2954,54204220471000,1
2955,24370429818424,1
2956,31858483862806,1
2957,42382748171487,2
2958,41889248419544,2
2959,87003510452310,1
2960,57517123502441,1
2961,30039056532280,1
2962,71036550034981,1
2963,36310931107137,1
2964,51937954799325,2
2965,90951937123129,1
2966,71624715999674,2
2967,77251697203034,1
2968,57132667167796,2
2969,75987780541443,1
2970,98838130730029,1
2971,77994834177171,3
2972,25860045762186,1
2973,74619823120515,1
2974,87458679704038,1
2975,71479455420143,1
2976,9293437960440,1
2977,45545472524533,2
2978,6001187198909,1
2979,97395571629834,2
2980,48909829907447,1
2981,39453131384891,2
2982,77614642771642,3
2983,82047941618766,1
2984,87599340357912,1
2985,79493921084150,1
2986,58727230961405,1
2987,59729931546961,2
2988,59155950701529,1
2989,71633146324619,3
2990,12000777931796,1
2991,17880609623353,1
2992,27999838855160,1
2993,32307775612228,1
2994,94750532624980,1
2995,82331137221212,3
2996,52167049392338,1
2997,65133635689966,2
2998,39812497650499,1
2999,53046380051522,1
3000,32907951461703,1
3001,17718362026703,1
3002,29185414275268,2
3003,22241368152819,2
3004,67123300427670,1
3005,99112740601469,1
3006,86248194915363,2
3007,51633163209715,1
3008,89634640018527,1
3009,86503901088675,1
3010,85169657334388,2
3011,60647499326850,1
3012,14160427433735,1
3013,91041443064986,1
3014,3117055766872,1
3015,12610145656420,1
3016,65715540555263,1
3017,46534895109376,1
3018,86711702917743,1
3019,98075094618335,1
3020,72803681358267,1
3021,75169241826815,2
3022,83106933029042,1
3023,47771522466842,2
3024,88149305500474,1
3025,65041739036865,1
3026,89800169115683,1
3027,55478780259066,1
3028,43028293790743,1
3029,70137970806287,1
3030,62919875255903,1
3031,42710544339186,1
3032,2476754649517,2
3033,51895629534998,2
3034,31708480170554,1
3035,39425109818377,1
3036,65669534363756,2
3037,25513372155921,2
3038,9469580191626,1
3039,29199521574128,2
3040,24201736965377,1
3041,93956891342143,2
3042,48856134129485,2
3043,50841325673898,1
3044,82171408765686,1
3045,84300940912477,1
3046,44867657181529,2
3047,3133511079974,1
3048,14184907767592,1
3049,27726850723744,1
3050,89382326218911,2
3051,74273644188003,1
3052,72472157516766,2
3053,68250754273230,1
3054,35307249917208,1
3055,42764245155755,2
3056,6086914107240,1
3057,16918916102044,1
3058,33473043052329,1
3059,84564937904111,1
3060,52554800383290,1
3061,62245446160212,1
3062,46414572168055,1
3063,67492396684953,2
3064,23937378248415,2
3065,9361775450256,1
3066,72701378208970,1
3067,36762093032300,1
3068,34527649611923,2
3069,78426905381825,1
3070,55418444172724,2
3071,84153215573356,2
3072,64177153000177,1
3073,21936724477050,1
3074,39557873967018,1
3075,58660338788728,1
3076,11168497705181,1
3077,48882948375818,2
3078,13189867465489,2
3079,5277791550060,1
3080,31488296316593,2
3081,99509251843035,1
3082,3067615757551,1
3083,66985904573635,1
3084,27202163579633,1
3085,82467424374909,1
3086,10360716994678,1
3087,55725196177654,2
3088,89863393181443,4
3089,599383077434,1
3090,19704455537481,1
3091,70174642237160,1
3092,71733325075178,1
3093,17960747559207,1
3094,84315401762735,1
3095,75562624789291,2
3096,49074683441331,1
3097,26203097416450,1
3098,53971305043889,1
3099,23550375793780,1
3100,4807066543001,1
3101,92472846512740,1
3102,5407711970071,1
3103,96608934428013,1
3104,41140367573295,1
3105,85910430423577,1
3106,32919565077681,1
3107,78635377699784,2
3108,91395895779908,1
3109,83571766927990,1
3110,25939499326655,2
3111,57460042083034,1
3112,40408279748082,1
3113,53706216817212,1
3114,92742668474224,2
3115,92444016229428,1
3116,511925308226,1
3117,34677582868629,2
3118,93200042401422,1
3119,59263474579000,1
3120,47594338646936,2
3121,79529406122626,1
3122,63837389572861,2
3123,64156309952677,1
3124,19720394433247,1
3125,35082490518009,1
3126,80840050393179,1
3127,16582018035844,1
3128,6093655375633,1
3129,77273577044130,1
3130,39047160526060,1
3131,68500768773540,1
3132,67881381875555,2
3133,29424423957427,2
3134,23250912789378,1
3135,25407215299534,1
3136,34356596844000,1
3137,45356533053279,1
3138,40101036846791,1
3139,303780657951,1
3140,84021555972954,1
3141,84214411931293,5
3142,11431493166125,2
3143,88978924613317,4
3144,433117239906,1
3145,16313542892855,2
3146,52909214901600,1
3147,15882231016201,1
3148,52442387137942,2
3149,44141576841242,2
3150,29862274510903,1
3151,84425766467646,2
3152,36338088751871,1
3153,62285627080107,1
3154,34726920046797,1
3155,66234689628544,2
3156,43548818782477,2
3157,92668243289390,1
3158,18677657039218,1
3159,19584224319288,2
3160,28240612866125,1
3161,60429909511703,1
3162,12349835848033,1
3163,31862243226262,4
3164,82459761968175,2
3165,70661807873202,1
3166,55574022411896,1
3167,22930809816813,1
3168,67722123975874,2
3169,12991375453503,1
3170,5401981587420,1
3171,5120548436431,1
3172,43782983903825,1
3173,8433053436654,1
3174,66319152275730,1
3175,63405856104842,1
3176,65731732713821,2
3177,60852378732482,1
3178,88428585871239,2
3179,90633646663633,1
3180,48971841699833,2
3181,79040232278593,1
3182,8909095744314,1
3183,61837416336078,1
3184,59707606283343,1
3185,71565100338482,1
3186,40473494848203,1
3187,5162754977389,2
3188,73673151141595,2
3189,47609206705936,1
3190,10991101997474,1
3191,67906597890203,1
3192,65935395661285,2
3193,88834004509793,1
3194,95077173065183,1
3195,37363797726707,1
3196,45835360086043,1
3197,96789904811434,1
3198,32307811278501,1
3199,33897112990052,1
3200,32688389298882,5
3201,80328988998758,1
3202,33952186640668,1
3203,9527068500084,1
3204,80980591032,1
3205,51591614672882,2
3206,28734871798545,2
3207,63523785288076,1
3208,16456528148570,1
3209,68775740190818,1
3210,26446943482672,2
3211,65144308873262,1
3212,97366582604564,1
3213,5324457586288,2
3214,67933129995784,2
3215,38870750222900,1
3216,5343149007259,1
3217,21867643943885,2
3218,7133110871266,1
3219,78706136777051,1
3220,17485743930219,1
3221,28009862115564,1
3222,86172061827238,1
3223,1414683323840,1
3224,1618656434174,2
3225,47361508182959,1
3226,1631337357608,1
3227,39415112907663,1
3228,60819224567727,1
3229,47034106583376,1
3230,11985319299172,2
3231,67691065235765,1
3232,97786068561823,1
3233,30309865175047,1
3234,64285391190043,1
3235,86135915650302,1
3236,8726313615501,1
3237,67441709808162,1
3238,11726707606274,1
3239,11511848032234,1
3240,63435715777002,1
3241,1760796096372,1
3242,37155095299682,1
3243,88336123339479,3
3244,19535693489133,2
3245,13272865066164,1
3246,28062823669823,1
3247,27605833582849,1
3248,98052067268331,1
3249,91483986534891,2
3250,99721665598476,2
3251,67781049518995,1
3252,49031818562179,1
3253,55658182214510,1
3254,684881717787,2
3255,42317754627969,2
3256,32228218321483,6
3257,64714269506043,1
3258,13226264268340,1
3259,28647477468371,3
3260,20866870785336,1
3261,53664563651920,1
3262,46879900752026,1
3263,54541518420433,1
3264,83901708815078,1
3265,53566603020112,1
3266,88820534921658,1
3267,14586581887088,1
3268,90577323090635,1
3269,41692303536887,1
3270,12316491934693,4
3271,8932483792990,1
3272,75936858899229,2
3273,35082350221278,1
3274,4999080753113,1
3275,91241946049484,1
3276,29494186883356,2
3277,86367752178123,2
3278,79655551062020,1
3279,28673383511905,1
3280,82223628953239,2
3281,98849213210413,1
3282,30841302088392,1
3283,1665707897325,1
3284,87231698135964,2
3285,17862135906491,1
3286,13741990290662,1
3287,14011495220702,1
3288,36475088593350,1
3289,3063039329697,1
3290,55675454066867,1
3291,48344195602569,1
3292,32000386300185,1
3293,93527069633273,1
3294,64776645131589,2
3295,25184893706231,1
3296,14611003697177,1
3297,78642742845935,2
3298,40689304590281,1
3299,4471121346686,5
3300,82280759310366,1
3301,95732365068209,1
3302,10364459113039,1
3303,36825171196668,2
3304,16559618141565,2
3305,43666423102063,1
3306,7894769075522,1
3307,65443230731169,1
3308,55101884498578,1
3309,51013199369203,1
3310,50088745840247,1
3311,15653593413592,2
3312,80491669456459,1
3313,43962173668098,1
3314,12294060080327,1
3315,4047672398182,1
3316,28010926443998,1
3317,60375053531618,1
3318,57701659665644,1
3319,23678997805584,1
3320,22515507621726,1
3321,65626221631025,1
3322,6625514832270,1
3323,80503082667379,1
3324,49968768416355,2
3325,32048618200941,1
3326,93819330399963,1
3327,21373226267856,2
3328,12481336590605,1
3329,53998379396366,2
3330,53340585476030,1
3331,3818151109591,1
3332,31438579412527,2
3333,50613349258786,1
3334,59218814388684,2
3335,13195368308849,1
3336,57257867072044,1
3337,38163212205717,1
3338,71845106641035,1
3339,64454896902665,1
3340,11966524263614,2
3341,43020616422254,1
3342,8144653205194,1
3343,29236981777730,1
3344,11129808484514,1
3345,88285921441839,2
3346,43899304445572,1
3347,47651000368507,1
3348,3929162682605,1
3349,87970584082890,1
3350,68512187414671,2
3351,57789078597595,1
3352,62410483241483,1
3353,60256378985550,1
3354,84081335362230,1
3355,68729659972090,1
3356,75676067694764,1
3357,38178488082699,1
3358,25118839200818,1
3359,11162842573410,1
3360,48610364582563,1
3361,25502721237913,1
3362,8491248490757,1
3363,2532257397934,2
3364,36840117609514,1
3365,33328222750016,1
3366,80447799786151,1
3367,68088580519977,1
3368,19029568159040,1
3369,61331018343934,1
3370,18409413470626,1
3371,11143763602387,1
3372,49721544823652,2
3373,32310079022996,1
3374,38144120750860,1
3375,63513203488677,1
3376,40002661660949,1
3377,55571974741025,1
3378,71820481239989,1
3379,13599242662451,2
3380,35200817026182,1
3381,16576388404516,1
3382,20761090716126,1
3383,41884283829298,2
3384,63360085939378,1
3385,17772155348767,2
3386,60325893800345,1
3387,97718934854857,2
3388,11286610064719,1
3389,68889272854698,2
3390,15115211437096,1
3391,959783532402,1
3392,91093148923974,1
3393,73869097745221,1
3394,32509493448452,1
3395,63426796855382,2
3396,10244206058932,1
3397,89342149007686,1
3398,8789124782731,3
3399,49515619649655,2
3400,80179282092285,1
3401,63865880952538,1
3402,42556619212703,1
3403,65208514845746,1
3404,91854634120997,1
3405,93971645430288,1
3406,96575597028345,1
3407,45458569114654,2
3408,19408867665445,1
3409,61917472637479,4
3410,93429941528069,1
3411,62989931359459,2
3412,45491452982639,2
3413,48174656246999,2
3414,78420848776320,1
3415,88418536272357,2
3416,36714954962680,1
3417,17955360580737,1
3418,70311152597228,1
3419,69190297264806,1
3420,1126981510428,1
3421,11185067654982,1
3422,60489478496667,1
3423,99165571662391,2
3424,68208202592962,1
3425,57707059311225,1
3426,47261492535385,2
3427,69881191161750,1
3428,14412370823934,1
3429,49805727749108,1
3430,58306514248947,1
3431,29701048284753,1
3432,46932261725605,1
3433,56915804527014,1
3434,55864232935233,2
3435,14366638822373,3
3436,89383018460507,1
3437,30295475555758,1
3438,24470565515757,1
3439,25852769418734,2
3440,77702980993268,1
3441,55912194658930,1
3442,48660179244182,1
3443,9795229528250,1
3444,56253046731621,1
3445,30168119738666,1
3446,47169195436918,2
3447,30588802680263,1
3448,47396302462254,1
3449,16533155147534,2
3450,2352973585064,1
3451,96544100137400,1
3452,2501972976663,1
3453,69973113036691,1
3454,40073653671398,1
3455,99231756377497,2
3456,15708536554715,1
3457,82584584107934,1
3458,13682649144845,2
3459,92932378061444,1
3460,13877353857699,2
3461,38933246267625,2
